Inspection ID	DBA Name	AKA Name	License #	Facility Type	Risk	Address	City	State	Zip	Inspection Date	Inspection Type	Results	Violations	Latitude	Longitude	Location
2612532	Hirsch Metro. (H/S)	Hirsch Metro. (H/S)	47031.0	School	Risk 1 (High)	7740 S INGLESIDE	CHICAGO	IL	60619.0	2025-02-21	Canvass	Fail	49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: STORAGE RACKS IN THE STORAGE ROOM NEEDS CLEANING. INSTRUCTED TO CLEAN AND MAINTAIN. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: THE FAUCET ON THE SANITIZER COMPARTMENT OF THE LEFT 3-COMP. SINK LEAKS AT THE BASE. INSTRUCTED TO FIX AND MAINTAIN GOOD PLUMBING. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MOP STORED IN THE MOP BUCKET. INSTRUCTED TO STORE MOP HANGING UP FOR PROPER AIR DRYING WHEN NOT IN USE. MAINTAIN SAME. | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: PREVIOUS CORE VIOLATIONS FROM REPORT #2589044 DATED 02/02/24 NOT CORRECTED AND OR MAINTAINED. INSTRUCTED TO CORRECT AND MAINTAIN THE FOLLOWING:  -#55. OBSERVED THE WALL ABOVE THE WALK IN COOLER IN THE DINING AREA DAMAGED. INSTRUCTED TO FIX AND MAINTAIN WALL.  -#55. OBSERVED FOOD SPLATTERS ON THE CEILING IN THE DINING AREA AND DIRT/DUST BUILD UP ON THE VENTS IN THE PREP AREA. INSTRUCTED TO DETAIL CLEAN WALLS AND CEILING IN THE PREP AND DINING AREA. MAINTAIN.  PRIORITY FOUNDATION 7-42-090 NO CITATION ISSUED	41.75376120204399	-87.60176452344395	(41.75376120204399, -87.60176452344395)
2612667	BABA'S MIXED GRILL	MOMTYS GRILL	2901187.0	Restaurant	Risk 1 (High)	7 E 111TH ST	CHICAGO	IL	60628.0	2025-02-24	Canvass	Pass	37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: OBSERVED BULK CONTAINERS NOT LABELED IN PREP AREA. INSTRUCTED MANAGER TO LABEL ALL BULK CONTAINERS WITH COMMON NAME OF FOOD. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED FLY STRIP HANDING IN CEILING OF DISH WASHING AREA. INSTRUCTED MANAGER TO REMOVE FLY STRIPS FROM DISH WASHING AREA. | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: OBSERVED BULK VEGETABLE SHORTENING STORED INSIDE EMPLOYEE WASHROOM. INSTRUCTED MANAGER TO REMOVE ALL FOOD ITEMS FROM WASHROOM. | 45. SINGLE-USE/SINGLE-SERVICE ARTICLES: PROPERLY STORED & USED - Comments: OBSERVED SINGLE SERVICE CONTAINERS STORED INSIDE EMPLOYEE WASHROOM. INSTRUCTED MANAGER TO REMOVE ALL SINGLE SERVICE ARTICLES FROM WASHROOM. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED FOOD DEBRIS AND GREASE BUILDUP ON INTERIOR AND EXTERIOR SURFACES OF COOKING EQUIPMENT, COOLERS, FREEZERS, PREP TABLES, COUNTERS, SHELVING UNITS, ROLLING CARTS. INSTRUCTED MANAGER TO CLEAN AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments:  OBSERVED FOOD DEBRIS, FOOD SPILLS AND GREASE BUILDUP ON WALLS AND FLOORS UNDER ALL EQUIPMENT, ALONG WALLS AND IN ALL CORNERS IN PREP AND STORAGE AREAS. INSTRUCTED MANAGER TO CLEAN AND MAINTAIN. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: OBSERVED NO ALLERGEN TRAINING FOR CERTIFIED MANAGER ON DUTY. ALL CERTIFIED MANAGERS MUST PROVIDE VALID ALLERGEN TRAINING.	41.69247632322652	-87.62284191735947	(41.692476323226515, -87.62284191735947)
2612316	SUSHI + CHINATOWN	SUSHI + CHINATOWN	2671372.0	Restaurant	Risk 1 (High)	2131 S ARCHER AVE	CHICAGO	IL	60616.0	2025-02-18	Complaint	Pass w/ Conditions	16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: OBSERVED LOW TEMPERATURE DISHWASHING MACHINE NEAR THE GREETER DESK IN USE AT THE TIME, NOT PROPERLY SANITIZING DISHWARE. STRENGTH OF SANITIZER (CHLORINE) AT THE TIME OF INSPECTION WAS 0 PPM. INSTRUCTED NOT TO USE UNTIL EQUIPMENT IS PROPERLY SANITIZING. PLACED A TAG ON UNIT AND INSTRUCTED TO READ COMMENTS FOR TAG REMOVAL INSTRUCTIONS. PRIORITY VIOLATION 7-38-025, CITATION ISSUED | 24. TIME AS A PUBLIC HEALTH CONTROL; PROCEDURES & RECORDS - Comments: OBSERVED IMPROPER DOCUMENTATION FOR TIME AS A PUBLIC HEALTH CONTROL FOR THE TCS FOOD ITEMS ON THE CONVEYOR BELT. FOOD ITEMS SUCH AS SAKE NIRGIRI, HOTATE NIRGIRI, MAGURO NIGIRI, CALIFORNIA MASAGO MAKI, FIESTA ROLL, NEW FEATURED FISH NOT LISTED, CALIFORNIA MAKI. FOOD LOG PROVIDED WAS NOT DATED, THE FOOD ITEMS ON THE CONVEYER BELT WERE NOT LABELED WITH TIMES ACKNOWLEDGING STAFF THE 90 MINUTE GRACE PERIOD HAD LASPED, AND A NEW FEATURED ITEM WAS ON THE CONVEYOR BELT AND NOT ON THE LOG. MANAGER VOLUNTARILY DISCARDED PRODUCT APPROXIMATELY 10LBS AT $100 WORTH OF PRODUCT DISCARDED. THE CONVEYOR BELT WAS RELOADED WITH FOOD ITEMS WITH TIME STAMPS. INSTRUCTED TO PUT TIMES ON FOOD ITEMS TO BE ABLE TO PROPERLY ROTATE FOOD OFF OF THE CONVEYER BELT AND PROVIDE PROPER DOCUMENTATION WITH DATES AND ACCURATE TIMES FOOD ITEMS ARE PLACED ON CONVEYOR BELT TO MEET MONITORING LOG PROCEDURES PROVIDED.  PRIORITY FOUNDATION 7-38-005, CITATION ISSUED | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED A STICKY INSECT CONTROL TRAP FOUND STORED ABOVE TWO CONTAINERS FILLED WIHT LIQUID. INSTRUCTED TO RELOCATE AND MAINTAIN. | 44. UTENSILS, EQUIPMENT & LINENS: PROPERLY STORED, DRIED, & HANDLED - Comments: OBSERVED FORKS NOT INVERTED IN THE REAR FOOD PREP AREA. INSTRUCTED TO INVERT AND MAINTAIN. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED THE ICE PANEL INSIDE OF THE ICE MACHINE WITH SLIGHT BLACK BUILD UP AND NOT MAINTAINED. INSTRUCTED TO CLEAN AND MAINTAIN.	41.853620744430685	-87.63298132985555	(41.853620744430685, -87.63298132985555)
2612583	McClellan	McClellan	24421.0	School	Risk 1 (High)	3527 S Wallace (600W)	CHICAGO	IL	60609.0	2025-02-24	Canvass	Pass	10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HANDWASHING SIGNAGE IN THE FOLLOWING RESTROOMS: BASEMENT GIRLS AND STAFF, SECOND FLOOR BOYS AND STAFF. INSTRUCTED PERSON IN CHARGE TO PROVIDE AND MAINTAIN HANDWASHING SIGNAGE AT ALL HANDSINKS.	41.829989616224736	-87.64106578961876	(41.829989616224736, -87.64106578961876)
2612615	MILK & HONEY CAFE	MILK & HONEY CAFE	1197794.0	Restaurant	Risk 1 (High)	1920 W DIVISION ST	CHICAGO	IL	60622.0	2025-02-24	Canvass	Fail	2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: OBSERVED NO CITY OF CHICAGO CERTIFIED FOOD MANAGER ON SITE UPON ARRIVAL. INSTRUCTED MANAGER TO ENSURE A CITY OF CHICAGO CERTIFIED FOOD MANAGER ON SITE AT ALL TIMES.. PRIORITY FOUNDATION VIOLATION 7-38-012 CITATION ISSUED. | 22. PROPER COLD HOLDING TEMPERATURES - Comments: OBSERVED TCS FOODS HELD AT INADEQUATE TEMPERATURES OF 46 (SWISS CHEESE) AND 48 (DICED TOMATOES) F. INSTRUCTED MANAGER TO ENSURE ALL TCS FOODS ARE HELD AT 41 F AND BELOW. THE MANAGER DISCARDED 1/3 POUND SWISS CHEESE AND 1/2 POUND DICED TOMAOTES ($10). A PRIORITY VIOLATION 7-38-005 CITATION WAS ISSUED. | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: OBSERVED WATER FROM THE HAND WASHING SINK NEAR THE DISH AREA SPLASHED ONTO THE PREP COUNTER. INSTRUCTED MANAGER TO INSTALL SPLASH GUARD TO AVOID SPLASH CONTAMINATION. | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: OBSERVED PREVIOUS CORE VIOLATIONS NOT CORRECTED WITHIN SPECIFIED TIMEFRAME. REPORT #2590629, DATED MARCH 7, 2024, INSTRUCTED THE FACILITY TO #47 REPLACE OR REPAIR RUSTED SHELVING RACKS INSIDE WALK-IN COOLER. OBSERVED RUSTED SHELVING RACKS INSIDE WALK-IN COOLER. INSTRUCTED MANAGER TO ADDRESS ALL PREVIOUS CORE VIOLATIONS, PRIORITY FOUNDATION VIOLATION 7-42-090 CITATION ISSUED.	41.90332716431325	-87.67566894260618	(41.903327164313254, -87.67566894260618)
2612674	BWW GO	BUFFALO WILD WINGS	3015319.0	Restaurant	Risk 2 (Medium)	6714 S STONY ISLAND AVE	CHICAGO	IL	60637.0	2025-02-24	License	Pass	57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: INSTRUCTED THAT ALL FOOD HANDLERS MUST OBTAIN THE REQUIRED FOOD HANDLER TRAINING.	41.77285156070486	-87.58644191633562	(41.77285156070486, -87.58644191633562)
2612565	LA ESCUELITA	LA ESCUELITA	2488235.0	Children's Services Facility	Risk 1 (High)	5400 W FULLERTON AVE	CHICAGO	IL	60639.0	2025-02-21	License Re-Inspection	Pass	53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED NO SELF CLOSING DEVICE ON WASHROOM DOORS IN WAITING AREA. INSTRUCTED TO INSTALL SELF CLOSING DEVICE ON WASHROOM DOORS IN WAITING AREA. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED STAINED AND DAMAGED CEILING TILES IN THE KITCHEN. INSTRUCTED TO REPLACE CEILING TILES AND MAINTAIN. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments:  OBSERVED INADEQUATE LIGHTING IN FOOD PREPARATION AREA. MUST PROVIDE ADEQUATE LIGHTHING AND MAINTAIN.	41.9241535287086	-87.76113266206144	(41.9241535287086, -87.76113266206144)
2612628	MOTEL SLEEPERS, INC.	MSI TRACK END	2354185.0	Restaurant	Risk 1 (High)	8538 S HOLLAND RD	CHICAGO	IL	60620.0	2025-02-24	Canvass	Fail	38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED A GAP ALONG BOTTOM OF REAR DOOR MUST MAKE TIGHT FITTING. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: MUST REPAIR OR REPLACE WORN DOOR GASKET ON REAR 1- DOOR REACH IN COOLER. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: MUST CLEAN DEBRIS BUILD UP FROM ALL COOLERS,EXTERIOR OF GARBAGE CANS,OVEN AND PIPES OF COOKING EQUIPMENT.DELIME DISH MACHINE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST CLEAN DEBRIS BUILD UP FROM WALK IN COOLER WALLS AND COMPRESSOR VENT. | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: PREVIOUS CORE VIOLATIONS FROM REPORT #2590611 3/7/24 NOT CORRECTED-#43-4-903.11 (A;B;D) : MUST INVERT MULTI-USE UTENSILS ON DISH STORAGE SHELVES.#47-4-501.11 : MUST REPAIR OR REPLACE WORN DOOR GASKETS ON 2 DOOR- PREP COOLER. #49-4-601.11(C) : MUST CLEAN GREASE AND FOOD DEBRIS BUILD UP FROM #10 CAN CART,ROLLING CART,PREP TABLES,STORAGE CABINETS AT FRONT SERVICE COUNTER,WALK IN COOLER -SHELVING UNITS,FRYER CABINETS & WHEEL BASES,UNUSED COOLER AT GRILL.#55-6-501.13 : MUST CLEAN GREASE AND FOOD DEBRIS BUILD UP FROM FLOOR UNDER,AROUND,ALONG WALL BASES THROUGHOUT AND IN WALK IN COOLER & FREEZER,FLOOR DRAINS.#56-6-501.14 : MUST CLEAN DEBRIS BUILD UP AT FILTERS AT HOOD OF COOKING EQUIPMENT.(PRIORITY FOUNDATION 7-42-090)(CITATION ISSUED)	41.73874723452457	-87.63212022659707	(41.73874723452457, -87.63212022659707)
2612412	KID'S ARK DAYCARE & LEARNING CENTER	KID'S ARK DAYCARE & LEARNING CENTER	2796953.0	Children's Services Facility	Risk 1 (High)	3143-3145 N CENTRAL AVE	CHICAGO	IL	60634.0	2025-02-20	License	Pass	51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED HAND SINK ON FAR RIGHT SIDE WITH A WATER TEMPERATURE OF 88F. MUST BE 100F OR ABOVE THROUGH MIXING VALVE OR COMBINATION FAUCET. OTHER 2 HAND SINKS IN WASH ROOM WERE REACHING PROPER WATER TEMPERATURE. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: MUST PROVIDE SELF CLOSING DEVICE ON STAFF TOILET ROOM DOOR LOCATED ACROSS FROM KITCHEN.	41.93803468310132	-87.76633200355475	(41.93803468310132, -87.76633200355475)
2610049	Nepal House	Nepal House	2929706.0	Restaurant	Risk 1 (High)	158 W DIVISION ST	CHICAGO	IL	60610.0	2025-01-06	Canvass	Pass	49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED EQUIPMENT IN THE REAR FOOD SERVICE AREA AND THE WALK IN COOLER WITH THE FACTORY PROTECTIVE COVERING IN PLACE STILL.  INSTRUCTED TO REMOVE COVERING FROM WALK IN COOLER FLOOR, SHELVING AND EQUIPMENT AS A MEANS OF MAKING SURE ALL AREAS ARE EASY TO CLEAN AND MAINTAIN.  | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED SIDES OF COOKING EQUIPMENT WITH A BUILD UP OF GREASE SPILLAGE/SPLATTER.  INSTRUCTED TO KEEP SIDES OF ALL COOKING AND NON EQUIPMENT CLEAN AND CLEAR OF GREASE AND FOOD DEBRIS AS A MEANS OF PREVENTING PEST ACTIVITY.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED THE FLOORS ALONG THE WALLS IN THE FOOD PREP AND DISH WASHING AREA WITH A BUILD UP OF SMALL DEBRIS (POSSIBLE FOOD) INSTRUCTED TO CLEAN AND MAINTAIN AREAS.  | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED THE HOOD VENTILATION FILTERS WITH A BUILD UP OF GREASE.  INSTRUCTED TO CLEAN AND MAINTAIN AS A MEANS OF PREVENTING POSSIBLE CONTAMINATION OF FOOD CONTACT SURFACES BELOW AND OR FOODS BEING PREPARED IN AREA.	41.90397455193192	-87.63374356030391	(41.903974551931924, -87.63374356030391)
2610349	POTASH BROS INC	POTASH BROS	19826.0	Grocery Store	Risk 1 (High)	875 N STATE ST	CHICAGO	IL	60610.0	2025-01-13	Canvass	Pass	47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED THE FLOOR OF THE MEAT WALK IN COOLER WITH A BUILD UP OF DRIED BLOOD STAINS ON THE FLOOR UNDER AND AROUND THE SHELVING.  INSTRUCTED TO CLEAN AND MAINTAIN FLOORS.  | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED A BUILD UP OF FOOD DEBRIS AND OTHER SMALL DEBRIS ON THE FLOOR OF THE WALK IN COOLING UNIT UP STAIRS IN THE KITCHEN AREA. INSTRUCTED TO CLEAN AND MAINTAIN.   | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED THE COOKING EQUIPMENT IN THE FOOD PREP AREAS DOWN STAIRS AND UP STAIRS WITH A BUILD UP OF GREASE AND FOOD SPILLAGE ON THE SIDES.  INSTRUCTED TO CLEAN AND MAINTAIN AREAS AS A MEANS OF PREVENTING POSSIBLE PEST AND OR INSECT ACTIVITY. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED A HOLE IN WALL UNDER THE HAND WASHING SINK IN THE MAIN UP STAIRS KITCHEN AREA NEXT TO THE WALK IN.  INSTRUCTED TO REPAIR AND MAINTAIN AS A MEANS OF PREVENTING POSSIBLE PEST AND OR INSECT ENTERING.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED A BUILD UP OF DIRT, GREASE, DEBRIS AND POSSIBLE FOOD SPLATTER ON THE WALL BEHIND THE THREE COMPARTMENT SINK IN THE LOWER KITCHEN AREA.  INSTRUCTED TO CLEAN AND MAINTAIN AREA FLOOR UNDER ALL EQUIP AND ALONG THE WALLS.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED A BUILD UP OF BROKEN GLASS ON THE FLOOR BEHIND THE SHELVING OF THE WALK IN LIQUOR ROOM.  INSTRUCTED TO CLEAN AND MAINTAIN AREA.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED A BUILD UP OF FOOD DIRT AND DARK STAINS ON FLOOR OF PRODUCE COOLER FLOOR. ALSO OBSERVED A BUILD UP OF DIRT, DEBRIS AND FOOD DEBRIS ON THE FLOOR OF THE DAIRY COOLER.  INSTRUCTED TO CLEAN AND MAINTAIN.  | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED THE LIGHTS OVER THE HAND WASHING STATIONS IN THE WOMENS TOILET ROOM OUT AND NOT WORKING.  INSTRUCTED TO REPAIR AND MAINTAIN.  | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED A BUILD UP DUST AND GREASE ON THE FOOD VENTILATION SYSTEMS IN BOTH FOOD PREP AREAS. INSTRUCTED TO CLEAN AND MAINTAIN.  | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED A BUILD UP OF DUST ON THE FANS OF THE WALK IN COOLING UNITS AS WELL AS THE VENTS OVER HEAD IN PREP AREAS.  INSTRUCTED TO CLEAN ALL DUST FROM VENTS AS A MEANS OF PREVENTING POSSIBLE CONTAMINATION OF FOODS AND FOOD CONTACT SURFACES.	41.89887819742381	-87.6281111483033	(41.89887819742381, -87.6281111483033)
2610162	China Wok Restuarant	China Wok Restaurant	2119864.0	Restaurant	Risk 1 (High)	3106 N CENTRAL AVE	CHICAGO	IL	60634.0	2025-01-07	Canvass	Fail	38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED ONE DEAD COCKROACH UNDER HAND WASHING SINK IN REAR. MUST REMOVE. EMPLOYEE CORRECTED ON SITE AND THREW AWAY DEAD COCKROACH. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED OVER 50 MICE DROPPINGS INSIDE OF COOKING FRYER. MUST ELIMINATE ALL EVIDENCE OF PEST ACTIVITY ON PREMISES. MUST CLEAN AND SANITIZE ALL EFFECTED AREAS. PRIORITY FOUNDATION VIOLATION. 7-38-020(a). CITATION ISSUED.  | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED FOIL AND FLAT CARD BOARD BEING USED AS LINERS ON ROLLING CART NEXT TO COOKING FRYER. MUST REMOVE. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED FOOD SPLATTERS INSIDE OF MICROWAVE IN REAR. MUST CLEAN AND MAINTAIN. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED MINOR DUST BUILD UP ON FILTERS AT VENTILATION HOOD. MUST CLEAN AND MAINTAIN. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: OBSERVED EXPIRED ALLERGEN TRAINING CERTIFICATE ON SITE. MUST PROVIDE CURRENT ALLERGEN TRAINING CERTIFICATE FOR ALL CERTIFIED FOOD MANAGERS.	41.937010554862255	-87.76659045987601	(41.937010554862255, -87.76659045987601)
2611357	TASTY CHICAGO	TASTY CHICAGO	2900924.0	Mobile Food Preparer	Risk 2 (Medium)	135 N KEDZIE AVE	CHICAGO	IL	60612.0	2025-01-29	License	Fail	43. IN-USE UTENSILS: PROPERLY STORED - Comments: OBSERVED NO DIPPER WELL OR HOT HOLDING HOLDING UNIT AVAILABLE FOR MAINTAINING ICE CREAM SCOOPS IN WATER ABOVE 135F.  MANAGEMENT INSTRUCTED TO PROVIDE. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: OBSERVED THE 3-COMPARTMENT SINK WITH A FACUET THAT DOES NOT REACH TO THE LEFT AND RIGHT COMPARTMENTS.  MANAGEMENT INSTRUCTED TO INSTALL A FAUCET WHICH EXTENDS TO ALL 3 COMPARTMENTS.  PRIORITY FOUNDATION VIOLATION 7-38-025.	41.88390509704504	-87.70605925083947	(41.88390509704504, -87.70605925083947)
